9001,威沛,水,妖精類,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""元素護壁"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     3 回合內，所受傷害減少 30%，並有 70 % 迴避敵人的攻擊     "",""tag"":[[""減傷"",3],[""迴避"",3]]},{""name"":""元素護壁 ‧ 強"",""type"":""refine"",""refine"":4,""charge"":""CD"",""num"":8,""description"":""     5 回合內，所受傷害減少 30%，並有 70% 迴避敵人的攻擊     "",""tag"":[[""減傷"",5],[""迴避"",5]]}]",[],50,15,4,v6.00,,
9002,浪淘女公爵 ‧ 威沛,水,妖精類,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""元素護壁"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     3 回合內，所受傷害減少 30%，並有 70 % 迴避敵人的攻擊     "",""tag"":[[""減傷"",3],[""迴避"",3]]},{""name"":""元素護壁 ‧ 強"",""type"":""refine"",""refine"":4,""charge"":""CD"",""num"":8,""description"":""     5 回合內，所受傷害減少 30%，並有 70% 迴避敵人的攻擊     "",""tag"":[[""減傷"",5],[""迴避"",5]]}]",[],99,15,4,v6.00,,
9003,馬加錫亞,火,妖精類,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""淨世一擊"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     消除所有附加效果，每個消除的效果對敵方全體造成 50,000 點無屬性傷害     "",""tag"":[""直傷"",""附加消除""]},{""name"":""淨世殲擊"",""type"":""refine"",""refine"":4,""charge"":""CD"",""num"":6,""description"":""     消除所有附加效果，每個消除的效果對敵方全體造成 50,000 點無屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷"",""附加消除""]}]",[],50,15,4,v6.00,,
9004,熾翼候爵 ‧ 馬加錫亞,火,妖精類,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""淨世一擊"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     消除所有附加效果，每個消除的效果對敵方全體造成 50,000 點無屬性傷害     "",""tag"":[""直傷"",""附加消除""]},{""name"":""淨世殲擊"",""type"":""refine"",""refine"":4,""charge"":""CD"",""num"":6,""description"":""     消除所有附加效果，每個消除的效果對敵方全體造成 50,000 點無屬性傷害，此傷害無視防禦力     "",""tag"":[""直傷"",""破防直傷"",""附加消除""]}]",[],99,15,4,v6.00,,
9005,斯托剌,木,魔族,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""鐵壁陣勢 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     水符石轉化為心強化符石     "",""tag"":[""符石轉心"",""符石轉心強化"",""水轉其他""]}]",[],50,15,4,v6.00,,
9006,梟智親王 ‧ 斯托剌,木,魔族,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""鐵壁陣勢 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     水符石轉化為心強化符石     "",""tag"":[""符石轉心"",""符石轉心強化"",""水轉其他""]}]",[],99,15,4,v6.00,,
9007,瑪巴斯,光,人類,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""元素轉移 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     3 回合內，消除一組 5 粒或以上光屬性以外的屬性符石，必定產生 5 粒光符石     "",""tag"":[[""天降強制掉落"",3]]}]",[],50,15,4,v6.00,,
9008,真知統領 ‧ 瑪巴斯,光,人類,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""元素轉移 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     3 回合內，消除一組 5 粒或以上光屬性以外的屬性符石，必定產生 5 粒光符石     "",""tag"":[[""天降強制掉落"",3]]}]",[],99,15,4,v6.00,,
9009,瑪帕,暗,妖精類,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""幽冥追擊"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     自身發動攻擊時，個人追打暗屬性攻擊 1 次，效果持續至自身沒有發動攻擊為止。效果持續期間技能不會冷卻     "",""tag"":[[""自身追打"",-1],[""暗屬追打"",-1],""頭像狀態""]}]",[],50,15,4,v6.00,,
9010,戰鴉伯爵 ‧ 瑪帕,暗,妖精類,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""幽冥追擊"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     自身發動攻擊時，個人追打暗屬性攻擊 1 次，效果持續至自身沒有發動攻擊為止。效果持續期間技能不會冷卻     "",""tag"":[[""自身追打"",-1],[""暗屬追打"",-1],""頭像狀態""]}]",[],99,15,4,v6.00,,
9011,華劣克,光,人類,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""念之躍動"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     於移動符石時間內，可任意移動符石而不會發動消除，效果持續 3 回合     "",""tag"":[[""排珠"",3]]}]",[],50,15,4,v6.00,,
9012,私語領袖 ‧ 華劣克,光,人類,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""念之躍動"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     於移動符石時間內，可任意移動符石而不會發動消除，效果持續 3 回合     "",""tag"":[[""排珠"",3]]}]",[],99,15,4,v6.00,,
9013,亞斯塔祿,暗,魔族,5,"[""七十二柱魔神""]",FALSE,,"[{""name"":""時空裂縫"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     10 秒內，可任意移動符石，該次移動符石不會造成任何消除，並不會作 1 回合計算     "",""tag"":[""排珠""]}]",[],50,15,4,v6.00,,
9014,地獄大公 ‧ 亞斯塔祿,暗,魔族,6,"[""七十二柱魔神""]",FALSE,,"[{""name"":""時空裂縫"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     10 秒內，可任意移動符石，該次移動符石不會造成任何消除，並不會作 1 回合計算     "",""tag"":[""排珠""]}]",[],99,15,4,v6.00,,
