231,機械水龍,水,龍類,5,"[""遠古神龍""]",FALSE,,"[{""name"":""水波轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍水屬性傷害     "",""tag"":[""直傷""]}]",[],50,12,0,v1.00,,
232,機械水神龍 ‧ 內拉羅斯,水,龍類,6,"[""遠古神龍""]",FALSE,,"[{""name"":""水波爆擊"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     對敵方全體造成自身攻擊力 30 倍的水屬性傷害     "",""tag"":[""直傷""]}]","[{""description"":""     ◆ 把 5 星「防龍」系列或 6 星「遠古神龍」系列的角色的主動技能「屬性爆擊」變為「舔血為生」     "",""activate"":""以「雖死猶在 ‧ 毒龍尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員；或以「末日屍龍 ‧ 尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員"",""skill_tag"":[""主動技改變""],""activate_tag"":[""指定隊長""],""relative"":[232,290,850]}]",99,14,0,v1.00,,
233,機械火龍,火,龍類,5,"[""遠古神龍""]",FALSE,,"[{""name"":""火焰轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍火屬性傷害     "",""tag"":[""直傷""]}]",[],50,12,0,v1.00,,
234,機械火神龍 ‧ 伊索爾德,火,龍類,6,"[""遠古神龍""]",FALSE,,"[{""name"":""火焰爆撃"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     對敵方全體造成自身攻擊力 30 倍的火屬性傷害     "",""tag"":[""直傷""]}]","[{""description"":""     ◆ 把 5 星「防龍」系列或 6 星「遠古神龍」系列的角色的主動技能「屬性爆擊」變為「舔血為生」     "",""activate"":""以「雖死猶在 ‧ 毒龍尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員；或以「末日屍龍 ‧ 尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員"",""skill_tag"":[""主動技改變""],""activate_tag"":[""指定隊長""],""relative"":[234,290,850]}]",99,14,0,v1.00,,
235,機械地龍,木,龍類,5,"[""遠古神龍""]",FALSE,,"[{""name"":""大地轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍木屬性傷害     "",""tag"":[""直傷""]}]",[],50,12,0,v1.00,,
236,機械地神龍 ‧ 卡斯迪,木,龍類,6,"[""遠古神龍""]",FALSE,,"[{""name"":""大地爆擊"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     對敵方全體造成自身攻擊力 30 倍的木屬性傷害     "",""tag"":[""直傷""]}]","[{""description"":""     ◆ 把 5 星「防龍」系列或 6 星「遠古神龍」系列的角色的主動技能「屬性爆擊」變為「舔血為生」     "",""activate"":""以「雖死猶在 ‧ 毒龍尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員；或以「末日屍龍 ‧ 尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員"",""skill_tag"":[""主動技改變""],""activate_tag"":[""指定隊長""],""relative"":[236,290,850]}]",99,14,0,v1.00,,
237,機械聖龍,光,龍類,5,"[""遠古神龍""]",FALSE,,"[{""name"":""閃光轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍光屬性傷害     "",""tag"":[""直傷""]}]",[],50,12,0,v1.00,,
238,機械聖皇龍 ‧ 泰瑞那斯,光,龍類,6,"[""遠古神龍""]",FALSE,,"[{""name"":""閃光爆撃"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     對敵方全體造成自身攻擊力 30 倍的光屬性傷害     "",""tag"":[""直傷""]}]","[{""description"":""     ◆ 把 5 星「防龍」系列或 6 星「遠古神龍」系列的角色的主動技能「屬性爆擊」變為「舔血為生」     "",""activate"":""以「雖死猶在 ‧ 毒龍尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員；或以「末日屍龍 ‧ 尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員"",""skill_tag"":[""主動技改變""],""activate_tag"":[""指定隊長""],""relative"":[238,290,850]}]",99,14,0,v1.00,,
239,機械闇龍,暗,龍類,5,"[""遠古神龍""]",FALSE,,"[{""name"":""暗影轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍暗屬性傷害     "",""tag"":[""直傷""]}]",[],50,12,0,v1.00,,
240,機械冥王龍 ‧ 萊瑞姆,暗,龍類,6,"[""遠古神龍""]",FALSE,,"[{""name"":""暗影爆撃"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     對敵方全體造成自身攻擊力 30 倍的暗屬性傷害     "",""tag"":[""直傷""]}]","[{""description"":""     ◆ 把 5 星「防龍」系列或 6 星「遠古神龍」系列的角色的主動技能「屬性爆擊」變為「舔血為生」     "",""activate"":""以「雖死猶在 ‧ 毒龍尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員；或以「末日屍龍 ‧ 尼德霍格」作隊長，並以 5 星「防龍」系列或 6 星「遠古神龍」系列的角色作成員"",""skill_tag"":[""主動技改變""],""activate_tag"":[""指定隊長""],""relative"":[240,290,850]}]",99,14,0,v1.00,,
