621,奧托,水,獸類,3,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],35,12,0,v7.10,,
622,孤傲的奧托,水,獸類,4,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],70,12,0,v7.10,,
623,部落勇士 ‧ 奧托,水,獸類,5,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],99,12,4,v7.10,,
624,伊奇多,火,獸類,3,"[""部落精獸""]",FALSE,,"[{""name"":""燄之結界"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     敵方全體點燃，使受影響目標無法行動並轉為火屬性，持續 3 回合     "",""tag"":[[""無法行動"",3],[""點燃敵方"",3],[""敵方轉火"",3],""敵身狀態""]}]",[],35,15,0,v7.10,,
625,癲狂的伊奇多,火,獸類,4,"[""部落精獸""]",FALSE,,"[{""name"":""燄之結界"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     敵方全體點燃，使受影響目標無法行動並轉為火屬性，持續 3 回合     "",""tag"":[[""無法行動"",3],[""點燃敵方"",3],[""敵方轉火"",3],""敵身狀態""]}]",[],70,15,0,v7.10,,
626,部落智者 ‧ 伊奇多,火,獸類,5,"[""部落精獸""]",FALSE,,"[{""name"":""燄之結界 ‧ 強"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     敵方全體點燃，使受影響目標無法行動並轉為火屬性，持續 3 回合。效果持續期間火屬性攻擊力 1.5 倍     "",""tag"":[[""無法行動"",3],[""點燃敵方"",3],[""敵方轉火"",3],[""增傷"",3],""敵身狀態""]}]",[],99,15,4,v7.10,,
627,木法沙,木,獸類,3,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],35,12,0,v7.10,,
628,勇猛的木法沙,木,獸類,4,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],70,12,0,v7.10,,
629,部落首領 ‧ 木法沙,木,獸類,5,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],99,12,4,v7.10,,
630,布瑪,光,獸類,3,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],35,12,0,v7.10,,
631,俠義的布瑪,光,獸類,4,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],70,12,0,v7.10,,
632,天空俠盜 ‧ 布瑪,光,獸類,5,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],99,12,4,v7.10,,
633,芭絲蒂,暗,獸類,3,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],35,12,0,v7.10,,
634,溫柔的芭絲蒂,暗,獸類,4,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],70,12,0,v7.10,,
635,月詠美神 ‧ 芭絲蒂,暗,獸類,5,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 10 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],99,12,4,v7.10,,
1321,怒海鯊將 ‧ 奧托,水,獸類,6,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為水屬性或獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],99,12,4,v13.40,,
1322,蛙躍爆彈 ‧ 伊奇多,火,獸類,6,"[""部落精獸""]",FALSE,,"[{""name"":""燄之結界 ‧ 強"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     敵方全體點燃，使受影響目標無法行動並轉為火屬性，持續 3 回合。效果持續期間火屬性攻擊力 1.5 倍     "",""tag"":[[""無法行動"",3],[""點燃敵方"",3],[""敵方轉火"",3],[""增傷"",3],""敵身狀態""]}]",[],99,15,4,v13.40,,
1323,獅吼震森 ‧ 木法沙,木,獸類,6,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒 ‧ 強"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 12 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],99,12,4,v13.40,,
1324,碧天義盜 ‧ 布瑪,光,獸類,6,"[""部落精獸""]",FALSE,,"[{""name"":""狩獵之勢 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     2 回合內，自身攻擊力 3 倍。若身旁的成員同為光屬性或獸類，同得此效果     "",""tag"":[[""增傷"",2],[""界王拳"",2]]}]",[],99,12,4,v13.40,,
1325,冥夜貓頌 ‧ 芭絲蒂,暗,獸類,6,"[""部落精獸""]",FALSE,,"[{""name"":""窮兇極怒 ‧ 強"",""type"":""normal"",""charge"":""CD"",""num"":9,""description"":""     1 回合內，自身攻擊力 12 倍。(攻擊力不可與其他成員共享)     "",""tag"":[""增傷"",""界王拳""]}]",[],99,12,4,v13.40,,
